author,date,headline,graf,graf_id,year_won,category
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He's single and straight, a fact not lost on some of his fans. In Boston, as he performed Max Bruch's dour Violin Concerto in G Minor, the very few young women in the audience nearly disappeared in the deep sea of silver heads. But seemingly every single one of them -- a distillate of the young and pretty -- coalesced at the stage door after the performance, seeking an autograph. It's like that always, with Bell.",33,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell's been accepting over-the-top accolades since puberty: Interview magazine once said his playing ""does nothing less than tell human beings why they bother to live."" He's learned to field these things graciously, with a bashful duck of the head and a modified ""pshaw.""",34,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"For this incognito performance, Bell had only one condition for participating. The event had been described to him as a test of whether, in an incongruous context, ordinary people would recognize genius. His condition: ""I'm not comfortable if you call this genius."" ""Genius"" is an overused word, he said: It can be applied to some of the composers whose work he plays, but not to him. His skills are largely interpretive, he said, and to imply otherwise would be unseemly and inaccurate.",35,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It was an interesting request, and under the circumstances, one that will be honored. The word will not again appear in this article.",36,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It would be breaking no rules, however, to note that the term in question, particularly as applied in the field of music, refers to a congenital brilliance -- an elite, innate, preternatural ability that manifests itself early, and often in dramatic fashion.",37,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"One biographically intriguing fact about Bell is that he got his first music lessons when he was a 4-year-old in Bloomington, Ind. His parents, both psychologists, decided formal training might be a good idea after they saw that their son had strung rubber bands across his dresser drawers and was replicating classical tunes by ear, moving drawers in and out to vary the pitch.",38,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"To get to the Metro from his hotel, a distance of three blocks, Bell took a taxi. He's neither lame nor lazy: He did it for his violin.",39,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell always performs on the same instrument, and he ruled out using another for this gig. Called the Gibson ex Huberman, it was handcrafted in 1713 by Antonio Stradivari during the Italian master's ""golden period,"" toward the end of his career, when he had access to the finest spruce, maple and willow, and when his technique had been refined to perfection.",40,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Our knowledge of acoustics is still incomplete,"" Bell said, ""but he, he just... knew.""",41,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell doesn't mention Stradivari by name. Just ""he."" When the violinist shows his Strad to people, he holds the instrument gingerly by its neck, resting it on a knee. ""He made this to perfect thickness at all parts,"" Bell says, pivoting it. ""If you shaved off a millimeter of wood at any point, it would totally imbalance the sound."" No violins sound as wonderful as Strads from the 1710s, still.",42,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The front of Bell's violin is in nearly perfect condition, with a deep, rich grain and luster. The back is a mess, its dark reddish finish bleeding away into a flatter, lighter shade and finally, in one section, to bare wood.",43,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""This has never been refinished,"" Bell said. ""That's his original varnish. People attribute aspects of the sound to the varnish. Each maker had his own secret formula."" Stradivari is thought to have made his from an ingeniously balanced cocktail of honey, egg whites and gum arabic from sub-Saharan trees.",44,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Like the instrument in ""The Red Violin,"" this one has a past filled with mystery and malice. Twice, it was stolen from its illustrious prior owner, the Polish virtuoso Bronislaw Huberman. The first time, in 1919, it disappeared from Huberman's hotel room in Vienna but was quickly returned. The second time, nearly 20 years later, it was pinched from his dressing room in Carnegie Hall. He never got it back. It was not until 1985 that the thief -- a minor New York violinist -- made a deathbed confession to his wife, and produced the instrument.",45,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Bell bought it a few years ago. He had to sell his own Strad and borrow much of the rest. The price tag was reported to be about $3.5 million.,46,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"All of which is a long explanation for why, in the early morning chill of a day in January, Josh Bell took a three-block cab ride to the Orange Line, and rode one stop to L'Enfant.",47,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"As Metro stations go, L'Enfant Plaza is more plebian than most. Even before you arrive, it gets no respect. Metro conductors never seem to get it right: ""Leh-fahn."" ""Layfont."" ""El'phant.""",48,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"At the top of the escalators are a shoeshine stand and a busy kiosk that sells newspapers, lottery tickets and a wallfull of magazines with titles such as Mammazons and Girls of Barely Legal. The skin mags move, but it's that lottery ticket dispenser that stays the busiest, with customers queuing up for Daily 6 lotto and Powerball and the ultimate suckers' bait, those pamphlets that sell random number combinations purporting to be ""hot."" They sell briskly. There's also a quick-check machine to slide in your lotto ticket, post-drawing, to see if you've won. Beneath it is a forlorn pile of crumpled slips.",49,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"On Friday, January 12, the people waiting in the lottery line looking for a long shot would get a lucky break -- a free, close-up ticket to a concert by one of the world's most famous musicians -- but only if they were of a mind to take note.",50,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell decided to begin with ""Chaconne"" from Johann Sebastian Bach's Partita No. 2 in D Minor. Bell calls it ""not just one of the greatest pieces of music ever written, but one of the greatest achievements of any man in history. It's a spiritually powerful piece, emotionally powerful, structurally perfect. Plus, it was written for a solo violin, so I won't be cheating with some half-assed version.""",51,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell didn't say it, but Bach's ""Chaconne"" is also considered one of the most difficult violin pieces to master. Many try; few succeed. It's exhaustingly long -- 14 minutes -- and consists entirely of a single, succinct musical progression repeated in dozens of variations to create a dauntingly complex architecture of sound. Composed around 1720, on the eve of the European Enlightenment, it is said to be a celebration of the breadth of human possibility.",52,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"If Bell's encomium to ""Chaconne"" seems overly effusive, consider this from the 19th-century composer Johannes Brahms, in a letter to Clara Schumann: ""On one stave, for a small instrument, the man writes a whole world of the deepest thoughts and most powerful feelings. If I imagined that I could have created, even conceived the piece, I am quite certain that the excess of excitement and earth-shattering experience would have driven me out of my mind.""",53,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, that's the piece Bell started with.",54,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He'd clearly meant it when he promised not to cheap out this performance: He played with acrobatic enthusiasm, his body leaning into the music and arching on tiptoes at the high notes. The sound was nearly symphonic, carrying to all parts of the homely arcade as the pedestrian traffic filed past.",55,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Three minutes went by before something happened. Sixty-three people had already passed when, finally, there was a breakthrough of sorts. A middle-age man altered his gait for a split second, turning his head to notice that there seemed to be some guy playing music. Yes, the man kept walking, but it was something.",56,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"A half-minute later, Bell got his first donation. A woman threw in a buck and scooted off. It was not until six minutes into the performance that someone actually stood against a wall, and listened.",57,2008,Features
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Things never got much better. In the three-quarters of an hour that Joshua Bell played, seven people stopped what they were doing to hang around and take in the performance, at least for a minute. Twenty-seven gave money, most of them on the run -- for a total of $32 and change. That leaves the 1,070 people who hurried by, oblivious, many only three feet away, few even turning to look.",58,2008,Features
