Author,Date,Headline,Graf,Graf ID,Year Won
Eli Sanders,2011-06-15,The Bravest Woman in Seattle,"One of the detectives, a woman named Dana Duffey, would call one day while Butz’s partner sat in St. Louis at one of Butz’s favorite places, a bar and restaurant overlooking the Mississippi River. Detective Duffey would tell her: “We have him.” (And—no joke—fireworks would go off right at that moment across the river, an accident on the part of some worker preparing for a later show.) State psychiatrists would evaluate Kalebu and declare him competent. King County prosecutors, well aware that Kalebu had been repeatedly held—and repeatedly released—by the state’s mental health and criminal justice systems in the 16 months before the South Park attacks, would prepare to try to put him away for life this time. Public defense attorneys would prepare his defense, which currently is “general denial.” A judge would be assigned, a jury selected. The component pieces of this effort to be civilized even toward those accused of defying the demands of civilization, this attempt at a fair trial, would fall into place.",123,2012
Eli Sanders,2011-06-15,The Bravest Woman in Seattle,"And then she—the bravest woman in Seattle—would testify at this trial, relive and recount it all, bear witness and bare her pain for the hope of justice.",124,2012
Eli Sanders,2011-06-15,The Bravest Woman in Seattle,"Before all of this, though, the firemen would try to get Butz’s partner to sit down on South Rose Street, to stop her screaming. But she would not sit down and stop her screaming. Not after what happened. Not after all that silence. Not anymore.",125,2012
Eli Sanders,2011-06-15,The Bravest Woman in Seattle,"A part of her knew Butz’s fate. Still, she shouted into the night. Even if Butz couldn’t hear her anymore, maybe someone would hear: “I love you, Teresa! Fight! Fight! Fight! Fight! Fight!”",126,2012
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Riotous waves pummel José Arias. In the frantic scramble to abandon ship, he zipped his survival suit only to his throat and now the freezing Atlantic is seeping in, stealing his body’s heat.",1,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"The cold hammers him, a fist inside his head.",2,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Seesawing across the ocean, he cannot tell east from west, up from down. At the top of a wave the night sky spins open, then slides away. Buckets of stars spill into the sea.",3,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"""Sálvame, por favor. Sálvame.""",4,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Save me. Please save me, he prays to Our Lady of Guadalupe.",5,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"In the chilly, early morning hours of March 24, 2009, 57-year-old José Arias fights for his life, floating in the water 66 miles from Cape May. The nearest lights are from another fishing vessel, which does not see him, anchored less than a half-mile away. A little farther out, a mammoth container ship steams toward Philadelphia.",6,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Although Arias does not know it yet, all six of his friends and fellow fishermen are dead, and the red-hulled scalloper, the Lady Mary, is resting, right-side up, on the sandy bottom of the Atlantic. The mystery of what sank her, which continues to haunt the maritime world, has just begun.",7,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"For months, what happened to the 71-foot Lady Mary baffled the Coast Guard, marine experts, fishermen, divers and heartbroken loved ones — all of whom wanted to know how a sound and stable boat with an experienced crew could disappear from the ocean’s surface in a matter of minutes and leave so few clues behind.",8,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"This story is about a tragedy no one lived to tell — except Arias, the only crewman plucked from the ocean alive, but who was asleep below decks when the sea suddenly began to swallow the boat. But from the tormented memories of its sole survivor, hundreds of pages of Coast Guard documents, the analyses of more than a dozen marine experts and the Lady Mary’s own ghostly remains, a picture has slowly emerged.",9,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"No single event doomed the six fishermen, rather a cascade of circumstances set in motion years earlier by a slip in penmanship on a vessel safety form, compounded by a clerical error. Darkness, deteriorating weather, a tired crew and an open hatch contributed to the vessel’s vulnerability. Then, a floating behemoth 10 times the size of the little scalloper came plowing through the fishing ground at nearly full throttle.",10,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"The men of the Lady Mary were like thousands of others who earn their living from fishing, toiling in a Wild West sort of world, in hazardous, ever-changing conditions with scant safeguards and few legal protections.",11,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"On today’s oceans, endangered whales have more protection than fishermen, though scores are killed each year.",12,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"And when fishermen die at sea, their deaths often remain unexplained, their bodies never found and their lives soon forgotten by the public.",13,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"As one mariner said, ""There are no skid marks on the ocean.""",14,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"On the morning of Wednesday, March 18, 2009, a week before the Lady Mary disappeared, José Arias lingered on the dock of Cold Spring Fish & Supply in Cape May. Arias, like most commercial fishermen, lived frugally. He shared a spartan one-bedroom apartment in Wildwood with another fisherman and used a bicycle to get around town. A trip to the area known as the Elephant Trunk, the richest scallop grounds on the East Coast, meant he and the other six men aboard the Lady Mary might pocket $10,000 to $15,000 each — more for the captain — for a week to 10 days at sea.",15,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"The federal government strictly regulates commercial fishing, placing limits on the number of trips and the size of the catch. So at the beginning of each season, usually around March 1, fishermen are eager to get back to work.",16,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Waiting for the rest of the crew to arrive at the dock that Wednesday morning, Arias noticed an 8-foot-long wooden plank leaning against the ice machine, not far from where the scallops are weighed and packed for shipment. Perfect, he thought to himself. He would use the wood to fix one of the bins in the boat’s fish hold. Arias picked up the plank and carried it onboard, placing it on the bow, or front, of the ship, next to the life raft.",17,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"According to the vessel tracking system operated by the National Marine Fisheries Service, the Lady Mary cast off shortly after 10 a.m. Among the seven men were two brothers, Capt. Royal ""Bobo"" Smith Jr., 41, and Tim ""Timbo"" Smith, 39, the only children of 64-year-old Royal ""Fuzzy"" Smith Sr., who co-owned the boat with son Tim. One of Fuzzy’s brothers, Tarzon, (nicknamed Bernie) 59, was also aboard, as was a cousin, Frankie Credle, 56. The other two members of the crew were 23-year-old novice Jorge Ramos and Frank Reyes, 42.",18,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"Pointing the boat east, Bobo picked up his cell phone and called Stacy Greene, his 39-year-old girlfriend and the mother of two of his three biological children.",19,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"A teller at Crest Savings Bank in Wildwood, Stacy couldn’t answer, but she knew Bobo would leave a slew of messages.",20,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"""Babe, we’re leaving. We’re pulling away from the dock,"" he said after Stacy’s voice-mail message played.",21,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"A few minutes later, according to phone records, he called again. The boat had probably cleared the lighthouse by then. Soon it would be out of range.",22,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"""Babe, got the outriggers out. See you when I get back, okay?""",23,2011
Amy Ellis Nutt,2010-11-21,The Wreck of the Lady Mary,"When they were fishing, and well out of sight of cell-phone towers, Bobo often called Stacy on the satellite phone. Because they worked virtually around-the-clock, he sometimes dialed her at crazy hours, ringing her at 2 a.m. to ask what she was doing.",24,2011
